id;demandaId;demandaTitulo;empresa;profissionalId;profissional;compatibilidade;criterios;mensagem;acervo;situacao;data
cand-0123;2026-152;Inspeção de vasos de pressão;Fluvial Logística do Norte;prof-016;"{""nome"": ""Sabrina Santos Farias"", ""iniciais"": ""SF"", ""cor"": """", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-AM 020624/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Tubulação industrial"", ""Climatização"", ""Sistemas de combate a incêndio""]}";79;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Itacoatiara; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho interesse e posso visitar o local nesta semana.;[];conversa;20/09/2026
cand-0124;2026-152;Inspeção de vasos de pressão;Fluvial Logística do Norte;prof-028;"{""nome"": ""Otávio Santos Soares"", ""iniciais"": ""OS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 051567/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 31, ""verificado"": true, ""competencias"": [""Climatização"", ""Manutenção industrial"", ""Tubulação industrial""]}";100;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Itacoatiara, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 31 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;22/09/2026
cand-0125;2026-152;Inspeção de vasos de pressão;Fluvial Logística do Norte;prof-015;"{""nome"": ""Isabela Barbosa Oliveira"", ""iniciais"": ""IO"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Subestação"", ""Automação predial"", ""Eficiência energética"", ""Sistemas de combate a incêndio""]}";40;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Itacoatiara, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Atuo na região e tenho equipe para começar no prazo.;[];recusada;20/09/2026
cand-0126;2026-152;Inspeção de vasos de pressão;Fluvial Logística do Norte;prof-051;"{""nome"": ""Juliana Tavares Vieira"", ""iniciais"": ""JV"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira agrônoma"", ""registro"": ""CREA-AM 032570/D"", ""cidade"": ""Maués"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Receituário agronômico"", ""Sistemas agroflorestais"", ""Irrigação"", ""Manejo de solo""]}";14;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Mecânica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Itacoatiara, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 18 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];visualizada;20/09/2026
cand-0127;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-021;"{""nome"": ""Débora Queiroz Souza"", ""iniciais"": ""DS"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 047130/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Revit"", ""Planejamento de obra"", ""Compatibilização de projetos"", ""Orçamento e SINAPI"", ""Estabilidade de taludes""]}";62;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Presidente Figueiredo; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 2 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;21/09/2026
cand-0128;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-029;"{""nome"": ""Tatiane Vieira Soares"", ""iniciais"": ""TS"", ""cor"": """", ""titulo"": ""Geóloga"", ""registro"": ""Registro em regularização"", ""cidade"": ""Coari"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 1, ""verificado"": false, ""competencias"": [""Estabilidade de taludes"", ""Hidrogeologia""]}";53;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Presidente Figueiredo, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 1 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];enviada;21/09/2026
cand-0129;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-009;"{""nome"": ""Raquel Souza Castro"", ""iniciais"": ""RC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Geóloga"", ""registro"": ""CREA-AM 018870/D"", ""cidade"": ""Iranduba"", ""uf"": ""AM"", ""nota"": 4.1, ""avaliacoes"": 31, ""verificado"": true, ""competencias"": [""Estabilidade de taludes"", ""Contenções"", ""Sondagem"", ""Hidrogeologia""]}";91;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""6 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Presidente Figueiredo; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,1 em 31 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];visualizada;22/09/2026
cand-0130;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-024;"{""nome"": ""Fábio Vieira Ferreira"", ""iniciais"": ""FF"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-AM 030836/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.3, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Eficiência energética"", ""Projeto elétrico"", ""Laudo de instalações elétricas"", ""Hidrogeologia""]}";82;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Presidente Figueiredo; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 24 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;23/09/2026
cand-0131;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-039;"{""nome"": ""Pedro Menezes Lima"", ""iniciais"": ""PL"", ""cor"": ""avatar-ambar"", ""titulo"": ""Geólogo"", ""registro"": ""CREA-AM 050816/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Hidrogeologia"", ""Estabilidade de taludes"", ""Sondagem"", ""Montagem industrial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Presidente Figueiredo, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;24/09/2026
cand-0132;2026-153;Estabilidade de talude;AgroVale Amazonas;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";22;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Geotecnia, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Presidente Figueiredo; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];recusada;22/09/2026
cand-0133;2026-154;Fiscalização de obra de saneamento;Hospital Cidade Nova;prof-055;"{""nome"": ""Igor Farias Carvalho"", ""iniciais"": ""IC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro sanitarista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 3.9, ""avaliacoes"": 1, ""verificado"": false, ""competencias"": [""Drenagem urbana"", ""Hidrossanitário predial"", ""Monitoramento ambiental""]}";52;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 1 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];conversa;23/09/2026
cand-0134;2026-154;Fiscalização de obra de saneamento;Hospital Cidade Nova;prof-012;"{""nome"": ""Henrique Castro Rocha"", ""iniciais"": ""HR"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 022190/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.1, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Alvenaria estrutural"", ""Hidrossanitário predial""]}";67;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,1 em 2 avaliações de contratos registrados.""}]";;[];conversa;16/09/2026
cand-0135;2026-154;Fiscalização de obra de saneamento;Hospital Cidade Nova;prof-035;"{""nome"": ""Priscila Costa Silva"", ""iniciais"": ""PS"", ""cor"": """", ""titulo"": ""Engenheira sanitarista"", ""registro"": ""CREA-AM 034873/D"", ""cidade"": ""Maués"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Estações de tratamento"", ""Hidrossanitário predial"", ""Projeto elétrico""]}";91;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];visualizada;22/09/2026
cand-0136;2026-156;Inspeção de vasos de pressão;Hospital Cidade Nova;prof-039;"{""nome"": ""Pedro Menezes Lima"", ""iniciais"": ""PL"", ""cor"": ""avatar-ambar"", ""titulo"": ""Geólogo"", ""registro"": ""CREA-AM 050816/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Hidrogeologia"", ""Estabilidade de taludes"", ""Sondagem"", ""Montagem industrial""]}";88;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;23/09/2026
cand-0137;2026-156;Inspeção de vasos de pressão;Hospital Cidade Nova;prof-054;"{""nome"": ""Wagner Tavares Monteiro"", ""iniciais"": ""WM"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 058807/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.5, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Climatização"", ""Montagem industrial""]}";99;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""6 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,5 em 18 avaliações de contratos registrados.""}]";;[];conversa;20/09/2026
cand-0138;2026-156;Inspeção de vasos de pressão;Hospital Cidade Nova;prof-007;"{""nome"": ""Fábio Oliveira Barbosa"", ""iniciais"": ""FB"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 045758/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.7, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Sistemas de combate a incêndio"", ""Montagem industrial"", ""Monitoramento ambiental""]}";99;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""5 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,7 em 15 avaliações de contratos registrados.""}]";;[];enviada;22/09/2026
cand-0139;2026-156;Inspeção de vasos de pressão;Hospital Cidade Nova;prof-029;"{""nome"": ""Tatiane Vieira Soares"", ""iniciais"": ""TS"", ""cor"": """", ""titulo"": ""Geóloga"", ""registro"": ""Registro em regularização"", ""cidade"": ""Coari"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 1, ""verificado"": false, ""competencias"": [""Estabilidade de taludes"", ""Hidrogeologia""]}";13;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Mecânica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 1 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;23/09/2026
cand-0140;2026-157;Inspeção de vasos de pressão;Climatiza Norte;prof-031;"{""nome"": ""Carlos Vieira Farias"", ""iniciais"": ""CF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""Registro em regularização"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Vasos de pressão (NR-13)"", ""Montagem industrial""]}";49;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];conversa;23/09/2026
